group_expense_id,user_id,date,year,month,expense_name,total_amount,user_share,participants_count,weight,paid_status,payer
GRP00722,U002,2021-01-13,2021,1,Office Team Lunch,3521.13,816.01,5,1.19,Paid,U004
GRP00722,U001,2021-01-13,2021,1,Office Team Lunch,3521.13,715.82,5,1.04,Paid,U004
GRP00723,U005,2021-01-24,2021,1,Roommates Dinner,3430.78,1179.09,3,0.89,Paid,U005
GRP00723,U002,2021-01-24,2021,1,Roommates Dinner,3430.78,1156.78,3,0.88,Paid,U005
GRP00723,U004,2021-01-24,2021,1,Roommates Dinner,3430.78,1094.91,3,0.83,Pending,U002
GRP00724,U005,2021-01-27,2021,1,House Groceries Split,4566.46,1725.25,3,1.11,Paid,U004
GRP00724,U002,2021-01-27,2021,1,House Groceries Split,4566.46,1482.6,3,0.95,Pending,U002
GRP00724,U004,2021-01-27,2021,1,House Groceries Split,4566.46,1358.61,3,0.87,Paid,U004
GRP00725,U005,2021-01-30,2021,1,Vacation Package,38977.31,8585.64,4,0.85,Paid,U004
GRP00725,U002,2021-01-30,2021,1,Vacation Package,38977.31,8200.35,4,0.81,Paid,U004
GRP00725,U004,2021-01-30,2021,1,Vacation Package,38977.31,11841.82,4,1.17,Pending,U005
GRP00725,U003,2021-01-30,2021,1,Vacation Package,38977.31,10349.51,4,1.02,Pending,U005
GRP00726,U005,2021-02-04,2021,2,Office Team Lunch,3480.92,662.28,5,0.87,Paid,U002
GRP00726,U004,2021-02-04,2021,2,Office Team Lunch,3480.92,711.55,5,0.94,Pending,U002
GRP00726,U003,2021-02-04,2021,2,Office Team Lunch,3480.92,737.45,5,0.97,Paid,U005
GRP00726,U001,2021-02-04,2021,2,Office Team Lunch,3480.92,627.88,5,0.83,Paid,U003
GRP00726,U002,2021-02-04,2021,2,Office Team Lunch,3480.92,741.75,5,0.98,Pending,U005
GRP00727,U005,2021-02-07,2021,2,Shared Uber,582.3,341.78,2,1.16,Paid,U003
GRP00727,U003,2021-02-07,2021,2,Shared Uber,582.3,240.52,2,0.82,Paid,U005
GRP00728,U005,2021-02-08,2021,2,Shared Uber,555.17,295.89,2,1.12,Pending,U005
GRP00728,U001,2021-02-08,2021,2,Shared Uber,555.17,259.28,2,0.98,Pending,U005
GRP00729,U005,2021-02-13,2021,2,Weekend Movie,1356.18,399.36,4,1.16,Paid,U003
GRP00729,U003,2021-02-13,2021,2,Weekend Movie,1356.18,302.9,4,0.88,Pending,U002
GRP00729,U004,2021-02-13,2021,2,Weekend Movie,1356.18,356.29,4,1.04,Pending,U002
GRP00729,U002,2021-02-13,2021,2,Weekend Movie,1356.18,297.63,4,0.87,Paid,U002
GRP00730,U005,2021-02-19,2021,2,Weekend Movie,1477.03,349.51,4,0.98,Paid,U004
GRP00730,U002,2021-02-19,2021,2,Weekend Movie,1477.03,330.94,4,0.93,Paid,U004
GRP00730,U004,2021-02-19,2021,2,Weekend Movie,1477.03,375.15,4,1.05,Pending,U004
GRP00730,U003,2021-02-19,2021,2,Weekend Movie,1477.03,421.43,4,1.18,Pending,U005
GRP00731,U005,2021-02-20,2021,2,Weekend Movie,2272.37,625.8,4,1.12,Pending,U004
GRP00731,U001,2021-02-20,2021,2,Weekend Movie,2272.37,568.16,4,1.02,Paid,U002
GRP00731,U002,2021-02-20,2021,2,Weekend Movie,2272.37,481.32,4,0.86,Paid,U001
GRP00731,U004,2021-02-20,2021,2,Weekend Movie,2272.37,597.08,4,1.07,Paid,U001
GRP00732,U005,2021-03-04,2021,3,Office Team Lunch,4322.14,828.26,5,0.84,Pending,U005
GRP00732,U003,2021-03-04,2021,3,Office Team Lunch,4322.14,931.16,5,0.95,Paid,U003
GRP00732,U002,2021-03-04,2021,3,Office Team Lunch,4322.14,819.69,5,0.83,Paid,U005
GRP00732,U004,2021-03-04,2021,3,Office Team Lunch,4322.14,907.26,5,0.92,Pending,U003
GRP00732,U001,2021-03-04,2021,3,Office Team Lunch,4322.14,835.78,5,0.85,Pending,U002
GRP00733,U005,2021-03-15,2021,3,Roommates Dinner,3227.19,1172.62,3,1.11,Pending,U002
GRP00733,U002,2021-03-15,2021,3,Roommates Dinner,3227.19,1164.25,3,1.11,Pending,U002
GRP00733,U003,2021-03-15,2021,3,Roommates Dinner,3227.19,890.32,3,0.85,Pending,U005
GRP00734,U005,2021-03-19,2021,3,Concert Tickets,4608.99,1382.1,3,0.87,Paid,U004
GRP00734,U002,2021-03-19,2021,3,Concert Tickets,4608.99,1834.75,3,1.16,Paid,U005
GRP00734,U004,2021-03-19,2021,3,Concert Tickets,4608.99,1392.14,3,0.88,Paid,U005
GRP00735,U005,2021-03-21,2021,3,Office Team Lunch,3681.42,660.27,5,0.94,Paid,U005
GRP00735,U001,2021-03-21,2021,3,Office Team Lunch,3681.42,751.89,5,1.07,Paid,U004
GRP00735,U004,2021-03-21,2021,3,Office Team Lunch,3681.42,806.21,5,1.14,Pending,U005
GRP00735,U003,2021-03-21,2021,3,Office Team Lunch,3681.42,719.46,5,1.02,Pending,U003
GRP00735,U002,2021-03-21,2021,3,Office Team Lunch,3681.42,743.59,5,1.05,Paid,U001
GRP00736,U005,2021-04-24,2021,4,House Groceries Split,4560.93,1340.53,3,0.94,Paid,U002
GRP00736,U004,2021-04-24,2021,4,House Groceries Split,4560.93,1653.21,3,1.16,Paid,U004
GRP00736,U002,2021-04-24,2021,4,House Groceries Split,4560.93,1567.19,3,1.1,Paid,U005
GRP00737,U005,2021-05-13,2021,5,Birthday Party,5713.55,1138.49,5,1.08,Paid,U002
GRP00737,U001,2021-05-13,2021,5,Birthday Party,5713.55,1252.1,5,1.19,Pending,U001
GRP00737,U002,2021-05-13,2021,5,Birthday Party,5713.55,894.58,5,0.85,Paid,U004
GRP00737,U004,2021-05-13,2021,5,Birthday Party,5713.55,1251.31,5,1.19,Pending,U004
GRP00737,U003,2021-05-13,2021,5,Birthday Party,5713.55,1177.08,5,1.12,Paid,U003
GRP00738,U005,2021-06-26,2021,6,Vacation Package,39834.04,10480.29,4,1.14,Paid,U001
GRP00738,U004,2021-06-26,2021,6,Vacation Package,39834.04,10915.58,4,1.19,Paid,U004
GRP00738,U001,2021-06-26,2021,6,Vacation Package,39834.04,10540.6,4,1.15,Paid,U001
GRP00738,U003,2021-06-26,2021,6,Vacation Package,39834.04,7897.58,4,0.86,Paid,U004
GRP00739,U005,2021-06-27,2021,6,Trip to Goa,22089.74,4760.74,4,0.87,Paid,U003
GRP00739,U004,2021-06-27,2021,6,Trip to Goa,22089.74,4947.21,4,0.9,Paid,U001
GRP00739,U001,2021-06-27,2021,6,Trip to Goa,22089.74,5918.29,4,1.08,Paid,U004
GRP00739,U003,2021-06-27,2021,6,Trip to Goa,22089.74,6463.49,4,1.18,Paid,U005
GRP00740,U005,2021-07-10,2021,7,Office Team Lunch,3796.31,636.93,5,0.83,Pending,U004
GRP00740,U004,2021-07-10,2021,7,Office Team Lunch,3796.31,631.61,5,0.82,Paid,U001
GRP00740,U002,2021-07-10,2021,7,Office Team Lunch,3796.31,796.72,5,1.04,Paid,U004
GRP00740,U003,2021-07-10,2021,7,Office Team Lunch,3796.31,885.52,5,1.15,Paid,U004
GRP00740,U001,2021-07-10,2021,7,Office Team Lunch,3796.31,845.53,5,1.1,Paid,U002
GRP00741,U005,2021-07-24,2021,7,Shared Uber,555.92,296.56,2,1.11,Paid,U005
GRP00741,U003,2021-07-24,2021,7,Shared Uber,555.92,259.37,2,0.97,Paid,U003
GRP00742,U005,2021-08-10,2021,8,Birthday Party,7401.46,1793.1,5,1.2,Paid,U001
GRP00742,U002,2021-08-10,2021,8,Birthday Party,7401.46,1417.28,5,0.95,Paid,U004
GRP00742,U003,2021-08-10,2021,8,Birthday Party,7401.46,1312.99,5,0.88,Pending,U004
GRP00742,U004,2021-08-10,2021,8,Birthday Party,7401.46,1526.63,5,1.02,Pending,U001
GRP00742,U001,2021-08-10,2021,8,Birthday Party,7401.46,1351.45,5,0.9,Paid,U003
GRP00743,U005,2021-08-15,2021,8,Shared Uber,678.83,394.43,2,1.18,Paid,U002
GRP00743,U002,2021-08-15,2021,8,Shared Uber,678.83,284.4,2,0.85,Paid,U002
GRP00744,U005,2021-08-16,2021,8,Shared Uber,442.2,235.19,2,0.97,Pending,U005
GRP00744,U003,2021-08-16,2021,8,Shared Uber,442.2,207.02,2,0.86,Paid,U003
GRP00745,U005,2021-09-03,2021,9,Office Team Lunch,3651.68,618.51,5,0.85,Paid,U002
GRP00745,U003,2021-09-03,2021,9,Office Team Lunch,3651.68,592.22,5,0.82,Paid,U004
GRP00745,U001,2021-09-03,2021,9,Office Team Lunch,3651.68,862.23,5,1.19,Pending,U005
GRP00745,U002,2021-09-03,2021,9,Office Team Lunch,3651.68,744.45,5,1.03,Paid,U004
GRP00745,U004,2021-09-03,2021,9,Office Team Lunch,3651.68,834.26,5,1.15,Paid,U005
GRP00746,U005,2021-09-25,2021,9,Shared Uber,309.34,133.1,2,0.9,Pending,U005
GRP00746,U003,2021-09-25,2021,9,Shared Uber,309.34,176.24,2,1.19,Paid,U005
GRP00747,U005,2021-10-01,2021,10,Trip to Goa,17116.63,3883.41,4,0.9,Paid,U001
GRP00747,U002,2021-10-01,2021,10,Trip to Goa,17116.63,4566.07,4,1.06,Paid,U002
GRP00747,U003,2021-10-01,2021,10,Trip to Goa,17116.63,3709.18,4,0.86,Pending,U003
GRP00747,U001,2021-10-01,2021,10,Trip to Goa,17116.63,4957.96,4,1.15,Paid,U003
GRP00748,U005,2021-10-17,2021,10,Roommates Dinner,2530.67,734.14,3,0.91,Paid,U002
GRP00748,U002,2021-10-17,2021,10,Roommates Dinner,2530.67,879.95,3,1.09,Pending,U001
GRP00748,U001,2021-10-17,2021,10,Roommates Dinner,2530.67,916.58,3,1.13,Paid,U001
GRP00749,U005,2021-10-22,2021,10,Roommates Dinner,3912.83,1030.02,3,0.83,Paid,U001
GRP00749,U001,2021-10-22,2021,10,Roommates Dinner,3912.83,1485.85,3,1.2,Pending,U002
GRP00749,U002,2021-10-22,2021,10,Roommates Dinner,3912.83,1396.95,3,1.13,Paid,U001
GRP00750,U005,2021-11-06,2021,11,House Groceries Split,2261.89,646.26,3,0.84,Pending,U001
GRP00750,U001,2021-11-06,2021,11,House Groceries Split,2261.89,755.34,3,0.98,Pending,U005
GRP00750,U004,2021-11-06,2021,11,House Groceries Split,2261.89,860.29,3,1.11,Paid,U004
GRP00751,U005,2021-11-17,2021,11,Birthday Party,7166.62,1717.79,5,1.17,Pending,U004
GRP00751,U003,2021-11-17,2021,11,Birthday Party,7166.62,1257.15,5,0.85,Pending,U004
GRP00751,U001,2021-11-17,2021,11,Birthday Party,7166.62,1273.17,5,0.87,Pending,U002
GRP00751,U004,2021-11-17,2021,11,Birthday Party,7166.62,1431.13,5,0.97,Paid,U004
GRP00751,U002,2021-11-17,2021,11,Birthday Party,7166.62,1487.37,5,1.01,Paid,U005
GRP00752,U005,2021-12-05,2021,12,Weekend Movie,2231.89,556.46,4,0.97,Paid,U001
GRP00752,U004,2021-12-05,2021,12,Weekend Movie,2231.89,525.78,4,0.92,Paid,U004
GRP00752,U003,2021-12-05,2021,12,Weekend Movie,2231.89,561.22,4,0.98,Paid,U004
GRP00752,U001,2021-12-05,2021,12,Weekend Movie,2231.89,588.43,4,1.03,Paid,U003
GRP00753,U005,2021-12-06,2021,12,Shared Uber,581.06,320.79,2,1.11,Paid,U005
GRP00753,U004,2021-12-06,2021,12,Shared Uber,581.06,260.27,2,0.9,Pending,U004
GRP00754,U005,2021-12-07,2021,12,Shared Uber,532.7,255.5,2,1.01,Paid,U001
GRP00754,U001,2021-12-07,2021,12,Shared Uber,532.7,277.2,2,1.1,Paid,U005
GRP00755,U005,2021-12-11,2021,12,Shared Uber,785.25,367.99,2,0.95,Paid,U005
GRP00755,U004,2021-12-11,2021,12,Shared Uber,785.25,417.26,2,1.07,Paid,U005
GRP00756,U005,2021-12-24,2021,12,Birthday Party,3749.97,763.89,5,1.08,Paid,U001
GRP00756,U002,2021-12-24,2021,12,Birthday Party,3749.97,830.06,5,1.17,Paid,U001
GRP00756,U004,2021-12-24,2021,12,Birthday Party,3749.97,652.09,5,0.92,Paid,U001
GRP00756,U001,2021-12-24,2021,12,Birthday Party,3749.97,780.94,5,1.1,Paid,U005
GRP00756,U003,2021-12-24,2021,12,Birthday Party,3749.97,722.99,5,1.02,Paid,U005
GRP00757,U005,2021-12-29,2021,12,Weekend Movie,2315.07,500.42,4,0.88,Paid,U004
GRP00757,U001,2021-12-29,2021,12,Weekend Movie,2315.07,651.92,4,1.14,Pending,U001
GRP00757,U004,2021-12-29,2021,12,Weekend Movie,2315.07,501.95,4,0.88,Pending,U001
GRP00757,U003,2021-12-29,2021,12,Weekend Movie,2315.07,660.78,4,1.16,Paid,U001
GRP00758,U005,2022-01-09,2022,1,Shared Uber,374.35,209.6,2,1.15,Pending,U005
GRP00758,U004,2022-01-09,2022,1,Shared Uber,374.35,164.75,2,0.91,Paid,U004
GRP00759,U005,2022-02-20,2022,2,Trip to Goa,24158.66,5997.15,4,1.0,Pending,U003
GRP00759,U002,2022-02-20,2022,2,Trip to Goa,24158.66,6556.74,4,1.09,Paid,U001
GRP00759,U001,2022-02-20,2022,2,Trip to Goa,24158.66,5331.76,4,0.89,Pending,U001
GRP00759,U003,2022-02-20,2022,2,Trip to Goa,24158.66,6273.01,4,1.04,Paid,U005
GRP00760,U005,2022-02-24,2022,2,Trip to Goa,33631.16,7580.31,4,0.91,Pending,U005
GRP00760,U001,2022-02-24,2022,2,Trip to Goa,33631.16,8727.52,4,1.04,Pending,U005
GRP00760,U004,2022-02-24,2022,2,Trip to Goa,33631.16,9703.11,4,1.16,Paid,U005
GRP00760,U002,2022-02-24,2022,2,Trip to Goa,33631.16,7620.22,4,0.91,Paid,U004
GRP00761,U005,2022-03-03,2022,3,Vacation Package,28202.04,6907.28,4,1.0,Pending,U001
GRP00761,U002,2022-03-03,2022,3,Vacation Package,28202.04,5579.49,4,0.8,Paid,U004
GRP00761,U004,2022-03-03,2022,3,Vacation Package,28202.04,7414.08,4,1.07,Paid,U005
GRP00761,U001,2022-03-03,2022,3,Vacation Package,28202.04,8301.19,4,1.2,Pending,U002
GRP00762,U005,2022-03-06,2022,3,Vacation Package,31794.75,8067.78,4,1.1,Pending,U002
GRP00762,U003,2022-03-06,2022,3,Vacation Package,31794.75,6357.31,4,0.86,Paid,U003
GRP00762,U002,2022-03-06,2022,3,Vacation Package,31794.75,8803.42,4,1.2,Paid,U002
GRP00762,U001,2022-03-06,2022,3,Vacation Package,31794.75,8566.24,4,1.17,Paid,U005
GRP00763,U005,2022-03-19,2022,3,Roommates Dinner,3606.28,1155.29,3,0.98,Pending,U003
GRP00763,U004,2022-03-19,2022,3,Roommates Dinner,3606.28,1281.83,3,1.08,Paid,U005
GRP00763,U003,2022-03-19,2022,3,Roommates Dinner,3606.28,1169.15,3,0.99,Paid,U003
GRP00764,U005,2022-03-24,2022,3,Shared Uber,613.59,284.12,2,0.99,Paid,U005
GRP00764,U004,2022-03-24,2022,3,Shared Uber,613.59,329.46,2,1.14,Paid,U004
GRP00765,U005,2022-04-08,2022,4,Concert Tickets,5661.38,1895.88,3,1.08,Pending,U002
GRP00765,U003,2022-04-08,2022,4,Concert Tickets,5661.38,1674.51,3,0.95,Pending,U002
GRP00765,U002,2022-04-08,2022,4,Concert Tickets,5661.38,2090.99,3,1.19,Paid,U005
GRP00766,U005,2022-04-10,2022,4,House Groceries Split,3240.05,960.51,3,0.92,Pending,U004
GRP00766,U004,2022-04-10,2022,4,House Groceries Split,3240.05,1240.43,3,1.19,Pending,U005
GRP00766,U002,2022-04-10,2022,4,House Groceries Split,3240.05,1039.11,3,0.99,Pending,U005
GRP00767,U005,2022-04-17,2022,4,Trip to Goa,32530.4,8774.66,4,1.15,Paid,U005
GRP00767,U001,2022-04-17,2022,4,Trip to Goa,32530.4,7261.63,4,0.95,Pending,U003
GRP00767,U003,2022-04-17,2022,4,Trip to Goa,32530.4,8657.38,4,1.14,Paid,U001
GRP00767,U002,2022-04-17,2022,4,Trip to Goa,32530.4,7836.74,4,1.03,Pending,U002
GRP00768,U005,2022-04-24,2022,4,Roommates Dinner,3776.46,1334.06,3,1.12,Paid,U003
GRP00768,U004,2022-04-24,2022,4,Roommates Dinner,3776.46,1090.9,3,0.92,Paid,U003
GRP00768,U003,2022-04-24,2022,4,Roommates Dinner,3776.46,1351.5,3,1.14,Pending,U005
GRP00769,U005,2022-05-02,2022,5,Shared Uber,590.46,308.71,2,1.08,Paid,U005
GRP00769,U004,2022-05-02,2022,5,Shared Uber,590.46,281.75,2,0.99,Pending,U004
GRP00770,U005,2022-05-06,2022,5,Vacation Package,35903.44,7692.04,4,0.86,Paid,U001
GRP00770,U001,2022-05-06,2022,5,Vacation Package,35903.44,10065.57,4,1.13,Pending,U005
GRP00770,U002,2022-05-06,2022,5,Vacation Package,35903.44,7926.22,4,0.89,Paid,U003
GRP00770,U003,2022-05-06,2022,5,Vacation Package,35903.44,10219.62,4,1.14,Paid,U001
GRP00771,U005,2022-05-28,2022,5,Vacation Package,48071.35,10326.78,4,0.96,Paid,U002
GRP00771,U001,2022-05-28,2022,5,Vacation Package,48071.35,12653.08,4,1.18,Pending,U003
GRP00771,U003,2022-05-28,2022,5,Vacation Package,48071.35,12737.36,4,1.19,Paid,U003
GRP00771,U002,2022-05-28,2022,5,Vacation Package,48071.35,12354.12,4,1.15,Pending,U002
GRP00772,U005,2022-06-05,2022,6,Office Team Lunch,4638.23,985.22,5,1.03,Paid,U005
GRP00772,U001,2022-06-05,2022,6,Office Team Lunch,4638.23,826.23,5,0.86,Paid,U002
GRP00772,U002,2022-06-05,2022,6,Office Team Lunch,4638.23,987.21,5,1.03,Paid,U004
GRP00772,U004,2022-06-05,2022,6,Office Team Lunch,4638.23,849.39,5,0.89,Paid,U005
GRP00772,U003,2022-06-05,2022,6,Office Team Lunch,4638.23,990.19,5,1.03,Pending,U001
GRP00773,U005,2022-06-24,2022,6,Trip to Goa,31502.67,6665.51,4,0.84,Paid,U005
GRP00773,U002,2022-06-24,2022,6,Trip to Goa,31502.67,8571.86,4,1.08,Paid,U005
GRP00773,U001,2022-06-24,2022,6,Trip to Goa,31502.67,8976.48,4,1.14,Pending,U002
GRP00773,U003,2022-06-24,2022,6,Trip to Goa,31502.67,7288.82,4,0.92,Paid,U002
GRP00774,U005,2022-06-26,2022,6,Office Team Lunch,3647.35,642.96,5,0.81,Paid,U002
GRP00774,U004,2022-06-26,2022,6,Office Team Lunch,3647.35,762.92,5,0.96,Pending,U002
GRP00774,U001,2022-06-26,2022,6,Office Team Lunch,3647.35,676.91,5,0.85,Paid,U001
GRP00774,U002,2022-06-26,2022,6,Office Team Lunch,3647.35,846.07,5,1.06,Paid,U004
GRP00774,U003,2022-06-26,2022,6,Office Team Lunch,3647.35,718.5,5,0.9,Paid,U003
GRP00775,U005,2022-07-10,2022,7,Office Team Lunch,4248.79,886.29,5,1.15,Paid,U004
GRP00775,U002,2022-07-10,2022,7,Office Team Lunch,4248.79,868.51,5,1.12,Paid,U001
GRP00775,U004,2022-07-10,2022,7,Office Team Lunch,4248.79,810.85,5,1.05,Paid,U002
GRP00775,U001,2022-07-10,2022,7,Office Team Lunch,4248.79,824.71,5,1.07,Pending,U005
GRP00775,U003,2022-07-10,2022,7,Office Team Lunch,4248.79,858.44,5,1.11,Paid,U004
GRP00776,U005,2022-08-05,2022,8,Trip to Goa,20316.33,5273.21,4,1.06,Paid,U002
GRP00776,U002,2022-08-05,2022,8,Trip to Goa,20316.33,4968.8,4,0.99,Pending,U005
GRP00776,U001,2022-08-05,2022,8,Trip to Goa,20316.33,4976.56,4,1.0,Paid,U001
GRP00776,U003,2022-08-05,2022,8,Trip to Goa,20316.33,5097.75,4,1.02,Pending,U001
GRP00777,U005,2022-10-01,2022,10,Vacation Package,20921.54,5424.77,4,1.11,Pending,U005
GRP00777,U001,2022-10-01,2022,10,Vacation Package,20921.54,5351.07,4,1.1,Pending,U003
GRP00777,U004,2022-10-01,2022,10,Vacation Package,20921.54,4414.4,4,0.91,Paid,U005
GRP00777,U003,2022-10-01,2022,10,Vacation Package,20921.54,5731.31,4,1.18,Paid,U001
GRP00778,U005,2022-10-16,2022,10,Office Team Lunch,4883.49,892.6,5,0.89,Paid,U005
GRP00778,U003,2022-10-16,2022,10,Office Team Lunch,4883.49,1054.88,5,1.05,Pending,U001
GRP00778,U001,2022-10-16,2022,10,Office Team Lunch,4883.49,1016.3,5,1.02,Paid,U003
GRP00778,U002,2022-10-16,2022,10,Office Team Lunch,4883.49,1011.72,5,1.01,Pending,U003
GRP00778,U004,2022-10-16,2022,10,Office Team Lunch,4883.49,907.99,5,0.91,Pending,U003
GRP00779,U005,2022-11-26,2022,11,Concert Tickets,3640.94,1386.65,3,1.18,Paid,U004
GRP00779,U004,2022-11-26,2022,11,Concert Tickets,3640.94,1002.04,3,0.85,Paid,U005
GRP00779,U001,2022-11-26,2022,11,Concert Tickets,3640.94,1252.25,3,1.06,Pending,U005
GRP00780,U005,2022-11-30,2022,11,Trip to Goa,27881.65,7088.74,4,1.03,Paid,U003
GRP00780,U004,2022-11-30,2022,11,Trip to Goa,27881.65,7013.65,4,1.02,Paid,U001
GRP00780,U003,2022-11-30,2022,11,Trip to Goa,27881.65,6216.48,4,0.9,Pending,U003
GRP00780,U001,2022-11-30,2022,11,Trip to Goa,27881.65,7562.78,4,1.1,Pending,U005
GRP00781,U005,2022-12-23,2022,12,Vacation Package,24469.77,6336.01,4,0.97,Pending,U004
GRP00781,U003,2022-12-23,2022,12,Vacation Package,24469.77,5274.31,4,0.81,Paid,U002
GRP00781,U002,2022-12-23,2022,12,Vacation Package,24469.77,7574.55,4,1.16,Pending,U005
GRP00781,U004,2022-12-23,2022,12,Vacation Package,24469.77,5284.9,4,0.81,Paid,U005
GRP00782,U005,2022-12-24,2022,12,Office Team Lunch,3350.48,695.89,5,0.96,Pending,U001
GRP00782,U004,2022-12-24,2022,12,Office Team Lunch,3350.48,590.48,5,0.81,Paid,U005
GRP00782,U001,2022-12-24,2022,12,Office Team Lunch,3350.48,709.46,5,0.98,Pending,U005
GRP00782,U003,2022-12-24,2022,12,Office Team Lunch,3350.48,751.7,5,1.03,Paid,U002
GRP00782,U002,2022-12-24,2022,12,Office Team Lunch,3350.48,602.95,5,0.83,Paid,U004
GRP00783,U005,2023-01-11,2023,1,Weekend Movie,1991.7,442.36,4,0.99,Pending,U005
GRP00783,U001,2023-01-11,2023,1,Weekend Movie,1991.7,536.85,4,1.2,Pending,U005
GRP00783,U003,2023-01-11,2023,1,Weekend Movie,1991.7,479.47,4,1.07,Paid,U004
GRP00783,U004,2023-01-11,2023,1,Weekend Movie,1991.7,533.02,4,1.19,Pending,U004
GRP00784,U005,2023-02-12,2023,2,Trip to Goa,21586.2,6093.6,4,1.15,Pending,U005
GRP00784,U004,2023-02-12,2023,2,Trip to Goa,21586.2,5090.92,4,0.96,Paid,U003
GRP00784,U002,2023-02-12,2023,2,Trip to Goa,21586.2,6064.93,4,1.14,Paid,U002
GRP00784,U003,2023-02-12,2023,2,Trip to Goa,21586.2,4336.74,4,0.82,Paid,U002
GRP00785,U005,2023-03-20,2023,3,Roommates Dinner,1932.8,562.53,3,0.89,Pending,U001
GRP00785,U003,2023-03-20,2023,3,Roommates Dinner,1932.8,613.73,3,0.97,Pending,U003
GRP00785,U001,2023-03-20,2023,3,Roommates Dinner,1932.8,756.54,3,1.19,Paid,U003
GRP00786,U005,2023-03-23,2023,3,Vacation Package,23063.49,5077.19,4,0.88,Paid,U002
GRP00786,U001,2023-03-23,2023,3,Vacation Package,23063.49,6122.9,4,1.06,Paid,U001
GRP00786,U002,2023-03-23,2023,3,Vacation Package,23063.49,6261.77,4,1.08,Pending,U005
GRP00786,U003,2023-03-23,2023,3,Vacation Package,23063.49,5601.64,4,0.97,Paid,U005
GRP00787,U005,2023-03-26,2023,3,Trip to Goa,27431.58,7057.36,4,1.0,Paid,U001
GRP00787,U004,2023-03-26,2023,3,Trip to Goa,27431.58,5949.34,4,0.85,Paid,U001
GRP00787,U002,2023-03-26,2023,3,Trip to Goa,27431.58,7237.08,4,1.03,Paid,U004
GRP00787,U001,2023-03-26,2023,3,Trip to Goa,27431.58,7187.8,4,1.02,Pending,U002
GRP00788,U005,2023-04-01,2023,4,Weekend Movie,2442.63,613.21,4,1.08,Pending,U005
GRP00788,U004,2023-04-01,2023,4,Weekend Movie,2442.63,641.38,4,1.13,Pending,U001
GRP00788,U003,2023-04-01,2023,4,Weekend Movie,2442.63,562.02,4,0.99,Pending,U003
GRP00788,U001,2023-04-01,2023,4,Weekend Movie,2442.63,626.01,4,1.1,Paid,U003
GRP00789,U005,2023-04-09,2023,4,Shared Uber,728.46,355.08,2,0.96,Paid,U004
GRP00789,U004,2023-04-09,2023,4,Shared Uber,728.46,373.38,2,1.01,Paid,U004
GRP00790,U005,2023-04-20,2023,4,Weekend Movie,2372.07,503.43,4,0.82,Pending,U002
GRP00790,U004,2023-04-20,2023,4,Weekend Movie,2372.07,604.07,4,0.98,Paid,U001
GRP00790,U001,2023-04-20,2023,4,Weekend Movie,2372.07,661.88,4,1.07,Paid,U001
GRP00790,U002,2023-04-20,2023,4,Weekend Movie,2372.07,602.69,4,0.98,Paid,U005
GRP00791,U005,2023-04-23,2023,4,Shared Uber,312.7,170.32,2,1.09,Paid,U001
GRP00791,U001,2023-04-23,2023,4,Shared Uber,312.7,142.38,2,0.91,Pending,U001
GRP00792,U005,2023-05-21,2023,5,Weekend Movie,1520.28,414.57,4,1.15,Pending,U002
GRP00792,U004,2023-05-21,2023,5,Weekend Movie,1520.28,402.54,4,1.12,Pending,U005
GRP00792,U002,2023-05-21,2023,5,Weekend Movie,1520.28,319.98,4,0.89,Paid,U002
GRP00792,U001,2023-05-21,2023,5,Weekend Movie,1520.28,383.19,4,1.07,Paid,U005
GRP00793,U005,2023-05-29,2023,5,Trip to Goa,30994.43,6898.53,4,0.88,Pending,U001
GRP00793,U002,2023-05-29,2023,5,Trip to Goa,30994.43,8487.26,4,1.08,Paid,U005
GRP00793,U004,2023-05-29,2023,5,Trip to Goa,30994.43,8573.03,4,1.09,Paid,U005
GRP00793,U001,2023-05-29,2023,5,Trip to Goa,30994.43,7035.61,4,0.9,Paid,U004
GRP00794,U005,2023-06-01,2023,6,House Groceries Split,3281.54,1160.12,3,1.02,Paid,U005
GRP00794,U001,2023-06-01,2023,6,House Groceries Split,3281.54,914.64,3,0.8,Paid,U005
GRP00794,U003,2023-06-01,2023,6,House Groceries Split,3281.54,1206.78,3,1.06,Pending,U003
GRP00795,U005,2023-06-02,2023,6,House Groceries Split,3158.8,941.89,3,0.91,Paid,U005
GRP00795,U004,2023-06-02,2023,6,House Groceries Split,3158.8,1204.16,3,1.17,Paid,U001
GRP00795,U001,2023-06-02,2023,6,House Groceries Split,3158.8,1012.75,3,0.98,Pending,U005
GRP00796,U005,2023-06-05,2023,6,Shared Uber,771.16,408.45,2,0.99,Pending,U002
GRP00796,U002,2023-06-05,2023,6,Shared Uber,771.16,362.7,2,0.88,Paid,U005
GRP00797,U005,2023-06-14,2023,6,Roommates Dinner,3625.17,1087.01,3,0.9,Paid,U002
GRP00797,U003,2023-06-14,2023,6,Roommates Dinner,3625.17,1178.58,3,0.98,Pending,U005
GRP00797,U002,2023-06-14,2023,6,Roommates Dinner,3625.17,1359.58,3,1.13,Pending,U005
GRP00798,U005,2023-06-17,2023,6,House Groceries Split,3011.54,1113.18,3,0.98,Pending,U002
GRP00798,U002,2023-06-17,2023,6,House Groceries Split,3011.54,920.89,3,0.81,Paid,U005
